"'C53H44N8'
",2
"'C16.25H17N2'
",1
"'C19H23B12Cl11'
",1
"'C42H22B2F20'
",1
"'C11H12B11Cl11O'
",1
"'C69H118N2P4Ti2'
",1
"'C19H15P'
",1
"'C19H16O'
",2
"'C22H19F3N4O3S'
",1
"'C23H21F3N4O3S'
",1
"'C24H20F6N4O3S'
",1
"'C23H21F3N4O4S'
",1
"'C34H43Cl2N6O13S2'
",1
"'C18H22ClN3O6S'
",1
"'C17H22ClN3O7S'
",1
"'C12H13ClN4O5S2'
",2
"'C17H26ClN5O6S2'
",1
"'C19H30ClN5O6S2'
",1
"'C5H6N2O2'
",1
"'C80H78Cu6N16O33'
",1
"'C24H20Cu2N4O11'
",1
"'C12H8CuN2O4'
",1
"'C7H5CuNO5'
",1
"'C68H44Cu6N12O16'
",1
"'C10H13CuN2O6'
",1
"'C25H17NO'
",1
"'C18H32Br8Mo6N8O4S6'
",1
"'C135.75H59.5Gd2N4Ni'
",1
"'C29H46IrN5P2'
",1
"'C33H47IrN5P2'
",1
"'C114.75H141N12'
",1
"'C108H129N12'
",1
"'C88H104N12'
",2
"'C18H16.19BrN2O1.6'
",1
"'C17H17N5O2'
",1
"'C21H19F6N5O6'
",1
"'C19H22Cl2N6O11Zn'
",1
"'C23H24Cl2N6O10Zn'
",1
"'C31H32N4Ni'
",1
"'C72H74Br4N4O11'
",1
"'C248H248B2F8N4O16'
",1
"'C29H31F14NOSi'
",1
"'C33H26O2S'
",1
"'C42H46BF18NO2Si'
",1
"'C38.4H64Fe3.2N2.4S3.2Te3.2'
",1
"'C76H64N4O8'
",1
"'FFeH4O8P2'
",1
"'C64H54ClF3N2O4OsP4S'
",2
"'C60H53Cl6NO5OsP4'
",1
"'C620H1016I8K8N160O168Si32'
",1
"'C30H22N2O4Pd2'
",1
"'C37H29Cl4IN2O4Pd2'
",1
"'C32H25ClN2O6Pd3'
",1
"'C36H32Cl4N2O8Pd2'
",1
"'C14H8Cl2FeN4'
",1
"'C14H10FeN4'
",1
"'C16H12FeN4'
",1
"'C14H8Br2FeN4'
",1
"'C14H8FeN6'
",1
"'C15H13BF2N4'
",1
"'C10H11.33CuO6.67'
",1
"'C10H8CuO5'
",1
"'C28H33F3IrNO'
",1
"'C60H67BCuN6S'
",1
"'C67H65BCuF2N7OS'
",1
"'C19H26.5B0.5Cl2Cu0.5N3.5'
",1
"'C33H57BrO5SSi2'
",1
"'C132H118Ag2Cl8F12N4O2Sb2'
",1
"'C33H27BF2N2O'
",1
"'C32H22Cl2F12N6P2Ru'
",1
"'C20H31BeCl2N'
",1
"'C23H35BeCl2N'
",1
"'C52H74BeN2'
",1
"'C43H66BeN2'
",1
"'C108H72Cl6N18O27'
",1
"'C15H10F3NO3W'
",1
"'C15H13NO3W'
",1
"'C15H13NO4W'
",1
"'C75H66Mn3N12O16'
",1
"'C150H132Cl4Co2Mn6N24O24'
",1
"'C79H66Cl2Mn3N12O16Rh2'
",1
"'C75H66Cl3Mn3N12O16Rh'
",1
"'C80H72Cl0I2Mn3N13O14Rh'
",1
"'C75H66Mn3N12O12'
",1
"'C75H66Cl2CoMn3N12O16'
",1
"'C24H31NO3Rh'
",1
"'C23H26NORh'
",1
"'C21H20NORh'
",1
"'C19H19NORh'
",1
"'C45H43Cl3N2O2Rh2'
",1
"'CoO3Sr'
",1
"'CuLaO3'
",2
"'C30H22Ag2FeN6'
",6
"'C28H20Ag2FeN8'
",5
"'C14H10AgFe0.5N4'
",1
"'C75.75H87.5B4Cl7.5O20'
",1
"'C36H39BO4'
",1
"'C35.4H34.6BO4'
",1
"'C27H24N2O2'
",1
"'C30H29NO2'
",1
"'C36H24N2O2S2'
",1
"'C26H23NO4'
",1
"'C34.48H34.96Cl0.96O14'
",1
"'C40H42O16'
",1
"'C33H77AsN4Si3U'
",2
"'C61H116AsKN4O10Si3U'
",1
"'C162H330As4K8N16Si12U4'
",1
"'C105H231As2K2N12O12Si6U2'
",1
"'C101H198As3KN8O10Si6U2'
",1
"'C6H6F6'
",1
"'C6H8O4'
",1
"'C6H8F4O2'
",1
"'C6H7F5O'
",1
"'C7H6F8O3S'
",1
"'C193.42H206.64Cl25.83N29.38O4.83Pd12'
",1
"'C196.88H209.4Cl26.26N29.39O4.7Pd12'
",1
"'C199.25H212.09Cl26.61N29.2O5.12Pd12'
",1
"'C196.86H210.33Cl26.32N29.14O5.32Pd12'
",1
"'C44H28AuN4'
",1
"'C88H81BF24GaN2P2Rh'
",1
"'C87H114AlF37GaN2O4P2Rh'
",1
"'C71H91AlF36GaN2O4P2Rh'
",1
"'C72H93AlF36GaN2O4P2Rh'
",1
"'C95H119.5AlF36.5Ga2N4O4PRh'
",1
"'C15H17ClN2'
",2
"'C27H20ClN3O'
",1
"'C32H24N2O3'
",1
"'C58H74Cl2Cr2N4O2'
",1
"'C65H73Cr2N4'
",1
"'C50H58Cr2N4O4'
",1
"'C15H20O3'
",3
"'C26H20AuClNP'
",1
"'C33H25AuCl3P'
",1
"'C24H25AuClO2P'
",1
"'C25H27Au2Cl4O2P'
",1
"'C24H25Cl3GaO2P'
",1
"'C24H26Cl3GaNOP'
",1
"'C11H26Cl2N4O8'
",1
"'C30H41Cl2NO4'
",1
"'C29H39NO4'
",1
"'C2H0NaO4S'
",1
"'C37H56BClGeN4'
",1
"'C63H92B2Ge2N6'
",1
"'C33H44BGeKN2'
",1
"'C63H94B2Ge2N6'
",1
"'C52H72B2Ge2N4'
",1
"'C52H76B2Ge2N4'
",1
"'C39H63Th'
",1
"'C39H63U'
",1
"'C39H63ClU'
",1
"'C32H36ClN2Np'
",1
"'C46H64Cl4N2Np2O3.5'
",1
"'C37H48KN2NpO3'
",1
"'O5Xe2'
",1
"'OXe2'
",1
"'O2Xe3'
",1
"'O2Xe'
",1
"'O3Xe'
",1
"'C56H44Cl2N4'
",1
"'C114.93H54.85Cl1.84N4NiO0.96'
",1
"'C37H47BrFOPPdS'
",1
"'C19H14BrFOS'
",2
"'C24H20F3N5O4S'
",1
"'C86H123KN2O10U'
",1
"'C67H86N3O3U'
",1
"'C79H107O8U'
",1
"'C70H105N3O7SiU'
",1
"'C65H57Cl6O3OsP3'
",1
"'C65H58B2Cl5F8O3OsP3'
",1
"'C67.5H60BCl5.5F4O2OsP3S'
",1
"'C70H58BClF4NO2OsP3'
",1
"'C39.55H40.72Cl7PRh2Si2'
",1
"'C67H65Cl6F6O6P3Rh2S2Si2'
",1
"'C32.95H34.41F1.5O2.74PRh0.5S0.5Si'
",1
"'C55.88H63.37F6N5.38O6PRh2S2Si2'
",1
"'C52H58BCl2Fe2NOS2'
",1
"'C26H34Fe2S2'
",1
"'C30H44F6Fe2N2OPS2'
",1
"'C27H38Fe2N2S2'
",1
"'C27H38F6Fe2N2PS2'
",1
"'C66H65BF24Fe2N2O2S2'
",1
"'C51H59BFe2N2S2'
",1
"'C50H56BFe2NS2'
",1
"'C51H58BFe2NS2'
",1
"'C88H56Fe2N9'
",1
"'C120H96Fe2N9'
",1
"'B6CfH5O13'
",1
"'C22H31N2O3PRu'
",1
"'C34H14Br4N4'
",1
"'C34H18N4'
",1
"'C72.5H40N12.8O22.91Pd2'
",1
"'C162H90O47Y9'
",1
"'C72H35Cu3NO15'
",1
"'C80H59F11N2O37Tb6'
",1
"'C11.67H26.67N4O10.67Zn'
",1
"'C10.67H18N4O7.97Zn'
",1
"'C11.5H18N4O8Zn'
",1
"'C12H20N4O9.5Zn'
",1
"'C12.43H26.85N4O10Zn'
",1
"'C10.42H18.85N4O8Zn'
",1
"'C39H42BrNO10'
",1
"'C18H22BrNO6'
",1
"'C12H16O6'
",1
"'C17H18O6'
",1
"'C14H18O6'
",1
"'C13H18O6'
",1
"'C13H16O6'
",1
"'C11H12O5'
",1
"'C8H9NO2'
",1
"'C35.25H37.25InN2.75O12.25'
",1
"'C28H25.75InLi0.75O13.75'
",1
"'C36H35NO6'
",1
"'C36H35NO5'
",1
"'N2Re'
",1
"'C48H64F6N6O10Pd2S2'
",1
"'C264H280N32O16Pd8Zn2'
",1
"'C340H280N32O16Pd8Zn2'
",1
"'C380H280N23O16Pd8Z'
",1
"'C18H15ISi'
",1
"'C18H16Cd2O12'
",1
"'H8Na2O23Si8Sr2'
",1
"'C14H12N5Ni0.5O2.5'
",1
"'C13.5H12N5Ni0.5'
",1
"'C46H74ClCuN2'
",1
"'O192Si96'
",3
"'O128Si64'
",1
"'O5280Si2640'
",1
"'O2880Si1440'
",1
"'C192O96.16Ti16Zr4'
",1
"'Ga7H12Na5O6S13'
",1
"'C20H36N4O14'
",1
"'C40H36O4P2Pd'
",1
"'C52H46O4P2Pd2'
",1
"'C60.39H59.39O0.39P3Pd'
",1
"'C82H73Br2OP5Pd3'
",1
"'C83H70Cl17P5Pd3'
",1
"'C54H51O3P3Pd2'
",1
"'C156H144Au13Cu2F6P6S6Sb'
",1
"'Ca3Fe'
",1
"'C14H14ClFN2O2S'
",1
"'C8H20BO10'
",1
"'C26H38O15'
",1
"'C45H31ClN4Zn'
",1
"'C32H71O19PV6'
",1
"'C20H47O19PV6'
",1
"'C30H51O19PV6'
",1
"'C25H49O19PV6'
",1
"'C15H45O19PV6'
",1
"'C22H26Br2Cl2N4OPd'
",1
"'C21H16O2'
",1
"'H4Mg3O9Si2'
",1
"'C44H38N4O8'
",1
"'C32H22F12N4O2'
",1
"'C12H6Cl4I2'
",1
"'C12H8N4O2'
",1
"'C35H52MgN2'
",1
"'C36H52MgN2'
",1
"'C75H175Ag20O24P12PdS24'
",1
"'C72H168Ag14O24P12Pd6S25'
",1
"'C24H14CoF12N2O4S4'
",1
"'C24H14F12N2O4S4Zn'
",1
"'C24H14F12MnN2O4S4'
",1
"'C20H18N6NaO5'
",1
"'C53H70Mg2N6'
",1
"'C8H5ClF3NO'
",1
"'C10H26I2N4OPd'
",1
"'C12H18'
",1
"'C16H19NSe'
",1
"'C16H16Cl2N2O2S'
",1
"'C42H46Ag2N4O4'
",1
"'C31H30O6'
",1
"'C30H31Cl2FN5O10Sm'
",1
"'C22.5H19AuCl3O2P'
",1
"'C18H15NO2'
",1
"'C25H21NO3'
",1
"'C22H17NO'
",2
"'C19H17NO3'
",1
"'C19H17NO4'
",2
"'C9H6O4Zn'
",1
"'C42H64Br3N2O6V'
",1
"'C42H56Br12N2O6V'
",1
"'C42H62Br6N2O6V'
",1
"'C232H306Ag28B2OP4PtS18'
",1
"'C29H31ClN2O3S'
",1
"'C44H56Br2N2Ni'
",1
"'C45H59ClN2Pd'
",1
"'C48H45BN2'
",1
"'La3Li6.2O12Ta0.8Zr1.2'
",1
"'La3Li6.5O12Ta0.5Zr1.5'
",2
"'La3Li6.8O12Ta0.2Zr1.8'
",1
"'La3Li6.6O12Ta0.4Zr1.6'
",1
"'La3Li6.4O12Ta0.6Zr1.4'
",1
"'C17H22O'
",1
"'C36H51P3'
",1
"'C22H37P3Ti'
",1
"'C30H46P2'
",1
"'C52H68P2Ti'
",1
"'C40H44D6P2Ti'
",1
"'C17H17NO4'
",3
"'C73.5H57.5Cl4.5N4O14Sn4'
",1
"'C36H36N2O11'
",1
"'C16H13Br2ClN2O3'
",1
"'C19.46H9.44La0.57O5.49S2.29'
",1
"'C28.5H20LaNO7.5S3'
",1
"'C37H24LaNO9S4'
",1
"'C11H14N8O2Pt'
",1
"'C8H16N10O3Pt'
",1
"'C14H24N8O4Pt'
",1
"'C6H6N8PtS2'
",1
"'C14H16N8O4Pt'
",1
"'C41H40N4O7'
",1
"'C21H17N3O4'
",1
"'C23H27NO2SSi'
",1
"'C146H155B10O21.5'
",1
"'C23H25N3O5S3'
",1
"'C17H15F3N2O8S2'
",1
"'C17H18F3N2O9S2'
",1
"'C74H109N6NaO38Sn6'
",1
"'C158H340Cl12N8O92Sn30'
",1
"'C78H188O52Sn12'
",1
"'C54H92O20P4Sn6'
",1
"'C166H304N12O94Sn26'
",1
"'C114H272Cl4N32O74Sn26'
",1
"'C196H376N10Na2O82Sn34'
",1
"'C52H144N8Si12U2'
",1
"'C95H208N2O24Si6U2'
",1
"'C54H147N6NaO10Si11U2'
",1
"'C88H198N2O24Si6U2'
",1
"'C36H108N6O3Si12U3'
",1
"'C31H89N5O2Si10U2'
",1
"'C50H124N7Si12U2'
",1
"'C90H198N2O28Si6U2'
",1
"'C26H20AgClN8O4'
",1
"'C72H60Ag2Cl2N16O8'
",1
"'C30H25AgClN8O4'
",1
"'C68H60Ag2Cl2N16O8'
",1
"'C72H76N4O2Zn'
",1
"'C68H88N4O5Si2Zn'
",1
"'C50H54N4Si2'
",2
"'C58H68N4O2Si2Zn'
",1
"'C52H58N5Si2'
",1
"'C68H66N4O2S2'
",1
"'C64H56N4O3S2Zn'
",1
"'C60H62N4'
",1
"'C62H78N4OSi2'
",1
"'C47H78AlN4PRu'
",1
"'C92H122Al4N8Pd4'
",1
"'C78H116Al2D2N4P2Pd2'
",1
"'C58H86Al2N4Pd2'
",1
"'C90H130Al2N4P2Pd2'
",1
"'C28H29CoF6N4O2P'
",2
"'C38.5H41F6N4O2PZn'
",1
"'C42H52F6N4O2PZn'
",1
"'C38.5H41CoF6N4O2P'
",1
"'C27H24Br4Co0.06N4O2Zn0.94'
",1
"'C35H37CoF6N4O2P'
",1
"'C42H52CoF6N4O2P'
",1
"'C24H18N2O2'
",1
"'C44H30F10N4O2'
",1
"'C25H22F5N3'
",1
"'C44H30F10N4'
",1
"'C54H62Cl6Cu3N6O8S2'
",1
"'C27H28Cl2CuN2O3S'
",1
"'C20H23Cl2CuN3S'
",1
"'C38H26B2Br2'
",1
"'C32H18B2'
",1
"'C43H27B2N2O'
",1
"'C32H18B2O'
",1
"'C32H18B2Br2I2'
",1
"'C72H138K2N4O12Si9Sn2'
",1
"'C60H131FK2N4O12Si17'
",1
"'C26H36BNO5'
",1
"'C17H12ClFeNO'
",1
"'C7H4N2O3S'
",1
"'C15H16N2O6S'
",1
"'C22H24N2O7S'
",1
"'C125H180N4O19'
",1
"'C16H15NO2'
",1
"'C42H51AuB2P2'
",1
"'C37H45AuB2O2P2'
",1
"'C56H76AuB2KO10P2'
",1
"'C88H128.5Au2B4K2O4P4'
",1
"'C55H74AuB2KO9P2'
",1
"'C45H65AuB2OP2Si'
",1
"'C30H24ClNO2'
",1
"'C28H20FNO2'
",1
"'C63H65BF24IrNP2'
",1
"'C61H60BF24IrNP2'
",1
"'C67H65BF24IrNP2'
",1
"'C36H57F12FeN6O5SSb2'
",1
"'C238.88H234F48N19.29Na4O87.2S2'
",1
"'C28H30F6N2O9'
",1
"'C58.59H61.07F12K2N6.71O22.3'
",1
"'C10H6ClNO2'
",1
"'C11H8ClNO2'
",1
"'C8H15N3S'
",1
"'C54H25Cd4N9O25'
",1
"'C22H20NO3P'
",1
"'C25H26N2O4'
",1
"'C26H36OSi'
",1
"'C27H37FO2Si'
",1
"'C140H56Er2N4NiS0'
",1
"'C304H144Er4N12Ni3S0'
",1
"'C134H50Er2N4NiS0'
",1
"'C128H44Er2N4NiS0'
",1
"'C12H16I2O2'
",1
"'C21H18B3N3'
",1
"'C7H10BN'
",1
"'C24H24B3N3'
",1
"'C70H132Ag17N14S28'
",1
"'C17H16N2O3'
",1
"'C26H52N6O2PtS4'
",1
"'C17.5H22N8O2.5SSn'
",1
"'C17H18N4O2SSn'
",1
"'C28H26N4O3SSn'
",1
"'C16H12'
",2
"'C24H18N8O2S2'
",1
"'C30H36O6S8'
",1
"'C112H108Cl4N14O22Zn2'
",1
"'C257H223.5Cl6N26.5O42Zn4'
",1
"'C137.5H129.25Cl4N17.75O23S3Zn2'
",1
"'C18H10NO4Zn'
",2
"'C19H12NO6Zn'
",1
"'C37H24N2O10Zn2'
",1
"'C39H31Cl2IN4S'
",1
"'C13H11NO'
",1
"'C15H13NO2'
",1
"'C36H30I2N2O6'
",2
"'C26H22N2O2'
",1
"'C10H18CoKN5O7S4'
",1
"'C6H5O3PZn'
",1
"'C17H20O5'
",4
"'C34H35NO4'
",1
"'C84H126Cu15NO3'
",1
"'H18O34V10'
",1
"'C134H204Cu28O10S2'
",1
"'C180H289B3Cl4Cu47F12O22P2V2'
",1
"'C3H9CuO4P'
",1
"'C165H231Cl4Cu48O22'
",1
"'C50H56Ba2F12N4Ni2O26S4'
",1
"'C23H24F3N2NaNiO9S'
",1
"'C33H30NO4PPdS2'
",1
"'C26.5H24NiOSi2'
",1
"'C14H16Ni'
",1
"'C14H20NiOSi2'
",1
"'C34H62NiO2Si4'
",1
"'C18H16Br4MnN2'
",1
"'C14H20N2O3'
",1
"'C6H10CdO6'
",1
"'C35H18F10N3O2'
",1
"'C65H19Cl3F20N6O4Pt2'
",1
"'C32H9F10N3O2Pd'
",1
"'C18H15Br'
",1
"'C21H18'
",2
"'C17H15BrO'
",1
"'C21H20'
",1
"'C16H17ClN2O3PtS'
",1
"'C17H19ClN2O3PtS'
",1
"'C16H16Cl2N2O3PtS'
",1
"'C16H16ClFN2O3PtS'
",1
"'C16H15BrClN2O3PtS'
",1
"'C125H52DyErN4Ni'
",1
"'C41H72Cs2MoN4O17'
",1
"'C18H13ClN2O'
",1
"'C60H84BF20N2Si4Sm'
",1
"'C36H84ClN2Si4Tm'
",1
"'C61H86BCl2F20N2Si4Yb'
",1
"'C61H86BCl2F20N2Si4Tm'
",1
"'C36H84FN2Si4Yb'
",1
"'C15H21NO4'
",1
"'C34H46N4O'
",1
"'C4.714H4.286Br0.143Mn0.143N0.571O0.857'
",1
"'C21H17F3Ge'
",1
"'C32H44N4Ni'
",1
"'C32H36BF4N4NiO2S'
",1
"'C42H46F6N6NiO4S2Sb'
",1
"'C20H44Cl3NP2W'
",1
"'C47H94Cl2F3N4O3P4SW2'
",1
"'C100H152B2Cl2N4O3P4W2'
",1
"'C27H51ClF3N2O3P2SW'
",1
"'C40H88Cl2N4P4W2'
",1
"'C69H70B2N6Ni'
",1
"'C7H7AuCl4N2O3'
",1
"'C27.24H36.48BKN4O3.81Pt'
",1
"'C26H34BKN4O2Pt'
",1
"'C44H44N4O2S2'
",1
"'C21H18O4'
",1
"'Al0.539Ca1.237Mn1.763O12Si3V1.461'
",1
"'Al2Ca3H12O12'
",1
"'Al2Ca3H10.96O12Si0.26'
",1
"'Al2Ca3H11.32O12Si0.17'
",1
"'Al2Ca3H9.72O12Si0.57'
",1
"'Al2Ca3H9.24O12Si0.69'
",1
"'CH4Ca3O14P2Zn2'
",2
"'C52H36N4O8Pd'
",1
"'C18H22O'
",1
"'Cu0.6Ni0.4O4Pr2'
",1
"'CuO4Pr2'
",1
"'C6H3BrN2'
",1
"'C16H16N2O6'
",1
"'C9H18'
",1
"'C64H52Br2P4RuS2'
",1
"'C24Al2Cl3F55O6Se'
",1
"'C16AlF36O4Tl'
",1
"'C12AlCl3F28O3Se'
",1
"'C96Al6Cl18F216O24Se5.99'
",1
"'C24Al2Cl3F55O6S'
",1
"'C44H26'
",1
"'C40H24'
",1
"'C48.5H28.5Cl1.5'
",1
"'C58H74S4Si2'
",1
"'C62H78S2Si2'
",1
"'C58H66S6Si2'
",2
"'C62H74S6Si2'
",1
"'C70H82S2Si2'
",1
"'C54H70S10Si2'
",1
"'C64H78S6Si2'
",1
"'C26H20ClIN4OSZn'
",1
"'C4H3.23Cl0.15N0.62O0.15S0.15Zn0.15'
",1
"'C26H31NO4'
",1
"'C13H10OS'
",2
"'C15H11N3S'
",1
"'C14H14O2S'
",1
"'C13H12OS'
",1
"'C15H14O3S'
",2
"'C18H26N2O2'
",2
"'C11H18N2O'
",1
"'C7H4ClF3INOS'
",1
"'C8H4F6INOS'
",1
"'C42H50Mg2N4'
",1
"'C133H97Mg2N4'
",1
"'C142H106Mg2N4'
",1
"'C210H198Mg6N12'
",1
"'C176H164Mg4N8'
",1
"'C228H192Mg6N12'
",1
"'C198H174Mg6N12'
",1
"'C110H66Mg2N4'
",1
"'C240H216Mg6N12'
",1
"'C14H23N2O2PSe2'
",1
"'C29H36ClF6IrOP2'
",1
"'C38H41Cl2F6IrOP2'
",1
"'C34H40Cl3F6IrOP2'
",1
"'C37H40ClF6IrOP2'
",1
"'C37H39F6IrOP2'
",2
"'C65H61BIrOP'
",1
"'C31H39F6IrO3P2'
",1
"'C53H55BIrOP'
",1
"'C37H51F6IrOP2'
",1
"'C66H64N4S2Si2'
",1
"'C58H54N4S2Si2'
",1
"'Al3CaPd2'
",2
"'Al3Ca0.66Pd2Yb0.34'
",2
"'Al3Pd2Yb'
",6
"'Al3Ca0.316Pd2Yb0.684'
",4
"'Al3Ca0.314Pd2Yb0.686'
",2
"'Al3Ca0.656Pd2Yb0.344'
",2
"'Al3Ca0.658Pd2Yb0.342'
",2
"'Al3Ca0.655Pd2Yb0.345'
",2
"'Al3Ca0.315Pd2Yb0.685'
",2
"'I6Li2Mg2O18'
",1
"'C22H13N9'
",1
"'C34H44N6O3Si'
",1
"'C14H10CuO4'
",1
"'C38H28Cl2Cu2N4O5'
",1
"'C17H15ClCuN2O3'
",1
"'C34H26Cu2N2O6'
",1
"'C34H43BrN2'
",1
"'C33H39N2P3'
",1
"'C41H49N2P3'
",1
"'C44H47FeN2O4P3'
",1
"'C45H49FeN2O4P3'
",1
"'C50.5H56N3O5P3W'
",1
"'C34H41N2P3'
",1
"'C38H39MoN2O5P3'
",1
"'C16H28O5S2Si2'
",1
"'C31H23F3N2O5'
",1
"'C28H26F3N3O2'
",2
"'C15H18N5P'
",1
"'C29H48NP3'
",1
"'C31H51F3NO3P3S'
",1
"'C17H18N5PS'
",1
"'C21H40NP3'
",1
"'C64H102Ag2F6N4O6P6S2'
",1
"'C64H104Cl8Cu2F6N2O6P6S2'
",1
"'C25H20N5P5'
",1
"'C65.93H113.69Br2Cu2N2O0.82P6'
",1
"'C64H108CuF3N2O3P6S'
",1
"'C35.5H21ClN5P5S5'
",1
"'C33H54F6NO6P3S2'
",1
"'C11H8F3N2O3PS'
",1
"'C19H18NP3'
",1
"'C38H58F6N2O6P4S2'
",1
"'C27H50F3O3P3S'
",1
"'C31H48NP3S'
",1
"'C60H96Au2F6N2O6P6S2'
",1
"'C51H58O14'
",1
"'C12H5NO10Os3'
",1
"'C23H27ClN2O2'
",1
"'C16H20N4'
",1
"'C63H56N2O4'
",1
"'C26H29N3O4'
",1
"'C18H19N3O3'
",2
"'C17H17N3O3'
",1
"'C20H23N3O3'
",2
"'C21H15Cl2N3O3'
",1
"'C21H23F3N4O2S2'
",1
"'C13H15N3O5S'
",1
"'C26H30F3N7O9'
",1
"'C13H18O4'
",1
"'C14H22O5'
",1
"'C57H66F6N2O13'
",1
"'C28H28EuN4O10'
",1
"'C27H35IN2O2'
",1
"'C50H47I3N2O10'
",1
"'C44H24InN2O8'
",1
"'C16H16BN3O3'
",1
"'C18H20BN3O3'
",1
"'C18H16BN3O4'
",1
"'C8H7NO4S'
",1
"'C18H21ClN2O5'
",1
"'C20H18O6'
",1
"'Cr2MgO4'
",1
"'C20H22BN'
",1
"'C17H17BCrO3S'
",1
"'C28H27BO'
",1
"'C27H27BO'
",1
"'C28H29BO'
",1
"'C53H52BNSSi'
",1
"'C43H46BNS'
",1
"'C57H58BNO2SSi'
",1
"'C55H55BGeN2S'
",1
"'C27H48MnNP4Si'
",1
"'C25H52MnNP4Si'
",1
"'C25H59MnN2P4Si'
",1
"'C46H96Mn2N2P8Si2'
",1
"'C25H51MnN2P4Si'
",1
"'C27H55MnN2P4Si'
",1
"'C21H52MnNP4Si'
",1
"'C23H55MnN2P4Si'
",1
"'C88H76F24N14P4Ru2'
",1
"'C18H18Cl2N2O4S'
",1
"'C41H33N3O4'
",1
"'C44H41Cl0N3'
",1
"'C45H39Cl2N3O'
",2
"'C42H37N3O4'
",1
"'C96H102N6O6S2'
",1
"'C44H41Cl2N3O3'
",1
"'C32H26ClN'
",1
"'C8H23Cl2N3V'
",1
"'C53H66Cl4N6V2'
",1
"'C25H27Cl1.5N1.5V0.5'
",1
"'C47H39Cl3N4V'
",1
"'Al1.95H2KO12Si4Ti0.05'
",1
"'C22H14N2O2'
",2
"'C4H4AgN3O3'
",1
"'C14H11Cl2NO2'
",1
"'C22H27NO6'
",1
"'C46H48MgN2O3'
",1
"'C23H27ClNO5'
",1
"'C21H24ClNO4'
",1
"'C19H14Cl2N4OS2'
",1
"'C16H18N2O2S'
",1
"'C19H15F4N2O3S2'
",1
"'C27H29N5O3'
",1
"'C19H12BrNO4'
",1
"'C10H13FN2O5'
",1
"'C11H16F2N5O4.5'
",1
"'C10H12F2N2O5'
",1
"'C72H45F12Ir2N12P2S4'
",1
"'C24H26N2O5'
",1
"'C24H26N2O4'
",1
"'C17H17ClF3N5S'
",1
"'C15H21NO5'
",2
"'C30H48O4'
",1
"'C31H50O5'
",1
"'C30H46O5'
",1
"'C36H55NO4'
",1
"'C32H39F3NO9'
",1
"'C30H39NO7'
",1
"'C30H39NO6'
",1
"'C32H44O9'
",1
"'C31H40O7'
",1
"'C33H42O9'
",2
"'C29H34O7'
",1
"'C42H52O8'
",1
"'C31H40O8'
",1
"'C37H41Cl3O8'
",1
"'C34H43Cl3O9'
",1
"'C38H44O9'
",1
"'C59.5H77.5O15.5'
",1
"'C25H34O4'
",1
"'C25H36O4'
",1
"'C25H36O5'
",1
"'C21H21NO6'
",2
"'C23H27NO12'
",1
"'C19H16O6'
",1
"'C32H40O13'
",2
"'C32H40O12'
",2
"'C32H38O10'
",1
"'C32H38O11'
",1
"'C31H47NO4'
",1
"'C58H96O25'
",1
"'C40H62O9'
",1
"'C29H26O7'
",1
"'C16H17ClO6'
",1
"'C16H18O7'
",1
"'C23.352H22.704Cl0.704O8'
",1
"'C31H56NO12'
",1
"'C38H54O4'
",1
"'C60H90N2O16'
",1
"'C25H31IN2O7'
",1
"'C50H68O6'
",1
"'C20H32O5'
",7
"'C25H40O5'
",1
"'C20H32O4'
",4
"'C22H38O7'
",1
"'C25H40O6'
",1
"'C20H30O4'
",3
"'C24H37NO5'
",1
"'C20H36O7'
",1
"'C79H97N9O13'
",1
"'C19H21NO2'
",3
"'C27H35N3O6'
",2
"'C30H34O4'
",1
"'C22H18O4'
",1
"'C21H17NO2'
",1
"'C32H56Cl2O15'
",1
"'C15H22O4'
",2
"'C33H40O11'
",1
"'C37H45NO12'
",1
"'C42H48O13'
",1
"'C18H18O8'
",1
"'C30H25NO10'
",1
"'C30H22O12'
",1
"'C30H22O11'
",1
"'C31H38O6'
",1
"'C43H46N4O10'
",2
"'C44H52N4O11'
",2
"'C17H23NO3'
",1
"'C16H24N2O2'
",2
"'C32H36O9'
",1
"'C22H22O7'
",2
"'C26H33NO5'
",1
"'C17H17NO3'
",4
"'C17H19NO3'
",2
"'C30H38O7'
",2
"'C8H8N2O3'
",1
"'C24.5H17AlN6O6.5'
",1
"'C29H42O7'
",1
"'C30H42O8'
",1
"'C25H34O6'
",2
"'C40H44NO11'
",1
"'C39H43NO11'
",1
"'C40H44O11'
",1
"'C38H44O10'
",1
"'C37H46O13'
",2
"'C19H28O7'
",3
"'C19H24O4'
",1
"'C19H19O5'
",1
"'C19H20O4'
",2
"'C27H27NO3'
",1
"'C20H26O6'
",2
"'C33H44O9'
",1
"'CHNO'
",1
"'C83H115Cl9O16'
",1
"'C30H48N2O6'
",2
"'C21H25O6'
",1
"'C20H22O6'
",3
"'C22H32O11'
",1
"'C26H41Cl3O3'
",1
"'C25H40O3'
",1
"'C17H19NO7'
",1
"'C24H29NO8'
",1
"'C20H28N2O6'
",1
"'C19H20N2'
",1
"'C19H22N2O3'
",1
"'C41H77O21'
",1
"'C20H32O3'
",3
"'C20H32O6'
",2
"'C320H582O115'
",1
"'C102H123N3O12'
",1
"'C35H45NO5'
",1
"'C23.33H30.07N0.67O3.4'
",1
"'C23H36O6'
",1
"'C41H64O9'
",1
